,movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
71,640146,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",272.0,6.453,Witness the beginning of a new dynasty.,125,475766228,2023-02-15,3844,200000000,"['Action', 'Adventure', 'Science Fiction']","['Marvel Studios', 'Kevin Feige Productions']"
72,1103825,War of the Worlds: The Attack,Three young astronomers fight to survive a deadly Martian invasion.,297.0,5.37,They are here.,87,0,2023-04-21,110,0,"['Science Fiction', 'Mystery', 'Thriller']","['Doorbell Productions', ""Lola's Productions"", 'Seeon']"
73,1134866,The Gates,"A serial killer has been sentenced to death by electric chair in London in the 1890s, but in his final hours, he puts a curse on the prison he is in, and all of those in it.",311.0,7.23,Death is just the beginning.,111,0,2022-11-18,13,0,['Horror'],"['101 Films', 'Trinity Creative Partnership']"
74,1018133,Astonishing Tales of Terror: Rocktapussy!,A group of everyday heroes encounter the fight of their lives in the deep mines of Northern Ontario where they unwittingly awaken an ancient giant octopus.,288.5,6.438,Time for one last great adventure!,93,0,2022-09-27,8,0,"['Horror', 'Comedy', 'Fantasy']","['Good Soldier Films', 'Nicely Entertainment']"
75,1160007,Divina Señal,"Checo and Chuma decide to use their criminal skills to do good and help people. Along the way, they learn that friendship and love are more than just clichés.",243.8,8.055,,100,0,2023-08-04,38,0,['Comedy'],[]
76,335977,Indiana Jones and the Dial of Destiny,"Finding himself in a new era, and approaching retirement, Indy wrestles with fitting into a world that seems to have outgrown him. But as the tentacles of an all-too-familiar evil return in the form of an old rival, Indy must don his hat and pick up his whip once more to make sure an ancient and powerful artifact doesn't fall into the wrong hands.",251.2,6.586,A legend will face his destiny.,155,371336037,2023-06-28,970,294700000,"['Adventure', 'Action', 'Fantasy']",['Lucasfilm Ltd.']
77,969926,Jericho Ridge,"North Washington county sheriff Tabby finds herself alone in the sheriff’s office one night while her colleagues are out on patrol, but she soon finds out they’ve been set up by a murderous drug cartel while she herself comes under siege at the office, where she must battle desperately to save herself and her son.",274.5,6.6,,88,0,2023-07-14,5,0,"['Action', 'Thriller']",[]
78,299536,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",242.6,8.26,An entire universe. Once and for all.,149,2052415039,2018-04-25,27535,300000000,"['Adventure', 'Action', 'Science Fiction']",['Marvel Studios']
79,634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",252.0,7.992,The Multiverse unleashed.,148,1921847111,2021-12-15,18095,200000000,"['Action', 'Adventure', 'Science Fiction']","['Marvel Studios', 'Pascal Pictures', 'Columbia Pictures']"
80,713704,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",260.8,7.02,Mommy loves you to death.,96,146733054,2023-04-12,2160,15000000,"['Thriller', 'Horror']","['New Line Cinema', 'Ghost House Pictures', 'Renaissance Pictures', 'Pacific Renaissance Pictures', 'Wild Atlantic Pictures']"
81,1059638,Pan Samochodzik i templariusze,"A well-known art historian, treasure hunter and owner of an unusual car stumbles upon a Templar treasure, which is the key to a great power that can upset the balance of good and evil in the world. Supported by friendly scouts, Mr. Car starts a big race against time and a hostile organization, the stake of which is the heritage of knightly orders.",256.2,6.273,,110,0,2023-07-12,103,0,['Adventure'],['Orphan Studio']
82,890771,The Black Demon,"Oilman Paul Sturges' idyllic family vacation turns into a nightmare when they encounter a ferocious megalodon shark that will stop at nothing to protect its territory. Stranded and under constant attack, Paul and his family must somehow find a way to get his family back to shore alive before it strikes again in this epic battle between humans and nature.",252.6,6.35,Nature bites back.,101,0,2023-04-26,449,0,"['Horror', 'Thriller']","['Mucho Mas Media', 'Silk Mass', 'The Avenue Entertainment', 'Highland Film Group']"
83,550988,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",273.5,7.56,Life's too short to be a background character.,115,331526598,2021-08-11,7554,110000000,"['Comedy', 'Adventure', 'Science Fiction']","['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']"
84,568124,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",248.6,7.633,There's a little magic in all of us...almost all of us.,102,253000000,2021-10-13,8512,50000000,"['Animation', 'Comedy', 'Family', 'Fantasy']","['Walt Disney Animation Studios', 'Walt Disney Pictures']"
85,742360,못말리는 며느리,"Seung-ha hasn't been married for a while..I am dissatisfied with my husband Dojin's sex because I am increasingly not satisfied. I start to doubt whether Dojin is having an affair. Father-in-law Hae-il loves Seung-ha, who is open and friendly. But that degree began to pass, and finally I started dreaming of having sex with Seung-ha. One day, Seung-hae Do-jin had a woman she met before marriage. You find out that you are still having an affair with her.  So angry, Seungha decides to divorce...",207.4,3.5,,71,0,2020-09-10,2,0,['Drama'],[]
86,361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",237.2,8.266,Feel the need... The need for speed.,131,0,2022-05-24,7380,170000000,"['Action', 'Drama']","['Skydance', 'Don Simpson/Jerry Bruckheimer Films', 'Paramount']"
87,942251,The Resurrection of Charles Manson,"While a couple creates an audition tape for an up-and-coming Charles Manson film, the dark events of the audition material slowly slip into their reality as they find themselves intertwined in an occult leader's sinister plot.",231.5,4.03,,78,0,2023-03-16,15,0,"['Horror', 'Thriller']","['Dare Angel', 'Mi Nene', 'Hooligan Dreamers', 'Margate House Films', 'XYZ Films']"
88,594767,Shazam! Fury of the Gods,"Billy Batson and his foster siblings, who transform into superheroes by saying ""Shazam!"", are forced to get back into action and fight the Daughters of Atlas, who they must stop from using a weapon that could destroy the world.",230.6,6.656,Oh. My. Gods.,130,133437105,2023-03-15,2301,125000000,"['Comedy', 'Action', 'Fantasy']","['New Line Cinema', 'The Safran Company', 'DC Films']"
89,787752,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",255.1,7.008,It’s not for everyone.,114,0,2022-03-03,1247,0,"['Horror', 'Thriller', 'Comedy']","['Legendary Pictures', 'Hyperobject Industries']"
90,677179,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",246.5,7.203,You can't run from your past.,116,275248615,2023-03-01,1918,75000000,"['Drama', 'Action']","['Metro-Goldwyn-Mayer', 'Proximity Media', 'Balboa Productions', 'Outlier Society Productions', 'Chartoff-Winkler Productions']"
91,1040284,疫起,"A deadly virus outbreak puts a hospital in total lockdown, and various people trapped in the crisis must confront a deluge of agonizing choices.",196.9,7.285,,118,0,2023-04-14,6,0,['Drama'],['CatchPlay']
92,296271,The Devil Conspiracy,"A powerful biotech company has breakthrough technology allowing them to clone history’s most influential people with just a few fragments of DNA. Behind this company is a cabal of Satanists that steals the shroud of Christ, putting them in possession of Jesus’ DNA. The clone will serve as the ultimate offering to the devil. The Archangel Michael comes to earth and will stop at nothing to end the devil’s conspiracy.",218.2,6.37,The war of angels has come to earth.,111,0,2023-01-13,251,0,"['Horror', 'Fantasy', 'Science Fiction', 'Thriller']","['Czech Anglo Productions', 'Third Day Production', 'MBM3 Films']"
93,664767,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",219.2,8.16,Extreme violence. Bad language. And a bloody good time.,80,0,2020-04-12,1273,0,"['Animation', 'Action', 'Fantasy']",['Warner Bros. Animation']
94,1163045,Jagun Jagun: The Warrior,"A young man determined to become a powerful warrior joins an elite army, encountering the wrath of a maniacal warlord and the love of a fierce woman.",217.9,7.0,,134,0,2023-08-10,31,0,"['Action', 'Drama']",['Euphoria 360']
95,635910,The Last Voyage of the Demeter,The crew of the merchant ship Demeter attempts to survive the ocean voyage from Carpathia to London as they are stalked each night by a merciless presence onboard the ship.,221.6,7.07,The legend of Dracula is born.,118,7927385,2023-08-09,64,45000000,"['Horror', 'Fantasy']","['Phoenix Pictures', 'DreamWorks Pictures', 'Wise Owl Media', 'Reliance Entertainment', 'Universal Pictures', 'Studio Babelsberg', 'StoryWorks Productions']"
