movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
49521,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",60,6.613,You will believe that a man can fly.,143,668045518,2013-06-12,14254,225000000,"['Action', 'Adventure', 'Science Fiction']","['DC Entertainment', 'Syncopy', 'Peters Entertainment', 'Warner Bros. Pictures']"
1111140,Two Sinners and a Mule,"Kicked out of a small Western town for sinful behavior, free-spirited Alice and Nora set out for Virginia City to pursue their dream of opening a restaurant. Out on the prairie, they come across an injured bounty hunter named Elden. Hoping to share in the reward, they nurse Elden back to health and help him stalk his prey, Grimes. But as Nora and Alice both develop feelings for Elden, no one notices that Grimes is now on their tail, and the hunters become the hunted…",52,6.4,No sin unpunished.,97,0,2023-04-21,28,0,"['Western', 'Action']",[]
36647,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",49,6.758,Part man. Part vampire. All hero.,121,131183530,1998-08-21,5414,45000000,"['Horror', 'Action']","['New Line Cinema', 'Amen Ra Films', 'Imaginary Forces']"
289153,Tu veux... ou tu veux pas?,"Lambert, a recovering sex addict, tries to redeem himself by becoming a marriage counsellor. He stays abstinent for several months, but his alluring assistant's unbridled sexuality tests his resolve.",49,5.3,,88,0,2014-10-01,254,0,"['Comedy', 'Romance']","['Cinéfrance 1888', 'Tabo Tabo Films', 'Arena Films']"
396535,부산행,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",56,7.761,Life-or-death survival begins.,118,87547518,2016-07-20,6624,8500000,"['Horror', 'Thriller', 'Adventure', 'Action']","['Next Entertainment World', 'RedPeter Film', 'Contents Panda', 'Union Investment Partners', 'KTB Network', 'Korean Film Council']"
263472,Knock Knock,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",67,5.339,One night can cost you everything.,99,6341684,2015-06-26,2870,2500000,"['Drama', 'Thriller', 'Horror']","['Sobras International Pictures', 'Lionsgate Premiere', 'UFA', 'Black Bear Pictures', 'Camp Grey', 'Elevated Films', 'Movie Trailer House', 'Rogovin Brothers', 'Dragonfly Entertainment']"
270946,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",61,6.5,The movie event that will blow their cover,92,373552094,2014-11-22,3790,132000000,"['Family', 'Animation', 'Adventure', 'Comedy']","['DreamWorks Animation', 'Pacific Data Images']"
8922,Jeepers Creepers,A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,50,6.445,What's eating you?,90,59217789,2001-07-01,2683,10000000,"['Horror', 'Thriller']","['United Artists', 'American Zoetrope', 'Cinerenta Medienbeteiligungs KG', 'Cinerenta-Cinebeta', 'VCL Communications']"
50619,The Twilight Saga: Breaking Dawn - Part 1,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,61,6.203,Forever is just the beginning,117,712171856,2011-11-16,8192,110000000,"['Adventure', 'Fantasy', 'Romance']","['Summit Entertainment', 'Sunswept Entertainment', 'TSBD Canada Productions', 'TSBD Louisiana', 'TSBD Productions', 'Temple Hill Entertainment', 'Total Entertainment']"
550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",75,8.436,Mischief. Mayhem. Soap.,139,100853753,1999-10-15,27045,63000000,['Drama'],"['Regency Enterprises', 'Fox 2000 Pictures', 'Taurus Film', 'Atman Entertainment', 'Knickerbocker Films', 'The Linson Company', '20th Century Fox']"
91586,Insidious: Chapter 2,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,53,6.673,It will take what you love most.,106,161000000,2013-09-12,3879,5000000,"['Horror', 'Thriller']","['FilmDistrict', 'Blumhouse Productions', 'Stage 6 Films', 'Entertainment One', 'Alliance Films', 'Solana Films']"
1158959,Isabella: o Caso Nardoni,"When a 5-year-old girl falls from her father's apartment, her mother embarks on a quest for justice — and is put under the national spotlight.",59,7.196,,104,0,2023-08-17,23,0,['Documentary'],['Kromaki']
87584,Celebrity Sex Tape,"A group of college nerds secretly record a washed up celebrity having sex and post the tape on the internet. When the publicity revives the actress's career, every B-list celebrity, reality show reject, and celebutante in Hollywood want to star in the guys next ""production.""",64,4.492,"They're just the tools you need, for fame and fortune!",87,0,2012-02-02,62,0,['Comedy'],['The Asylum']
10625,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",56,7.2,Welcome to girl world.,97,130126277,2004-04-30,7884,17000000,['Comedy'],"['Broadway Video', 'Paramount', 'M.G. Films']"
964980,Air,Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,54,7.414,Some icons are meant to fly.,112,87078875,2023-04-05,1303,90000000,"['Drama', 'History']","['Amazon Studios', 'Skydance Sports', 'Mandalay Pictures', 'Artists Equity']"
615173,마녀 2,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",58,7.235,The beginning of everything.,137,23000000,2022-06-15,181,0,"['Action', 'Mystery', 'Thriller', 'Science Fiction', 'Adventure']","['Peppermint&company', 'Next Entertainment World', 'Studio & New', 'Goldmoon Film', 'Contents Panda', 'Warner Bros. Korea']"
37165,The Truman Show,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",62,8.132,On the air. Unaware.,103,264118201,1998-06-04,16694,60000000,"['Comedy', 'Drama']","['Paramount', 'Scott Rudin Productions']"
400160,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",56,7.518,They're Not in Bikini Bottom Anymore.,95,4700000,2020-08-14,2696,60000000,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']","['United Plankton Pictures', 'Nickelodeon Movies', 'Paramount Animation', 'Paramount', 'MRC', 'Mikros Image']"
141052,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",60,6.097,You can't save the world alone,120,657926987,2017-11-15,12210,300000000,"['Action', 'Adventure', 'Science Fiction']","['RatPac Entertainment', 'Cruel & Unusual Films', 'Atlas Entertainment', 'Warner Bros. Pictures', 'DC Films']"
280092,Insidious: Chapter 3,"A twisted new tale of terror begins for a teenage girl and her family, and revealing more mysteries of the otherworldly realm, 'The Further'.",58,6.302,This is how you die.,97,112983889,2015-05-28,3091,10000000,"['Horror', 'Thriller', 'Mystery']","['Blumhouse Productions', 'Entertainment One']"
381288,Split,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",62,7.337,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,117,278454358,2017-01-19,16260,9000000,"['Horror', 'Thriller']","['Universal Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']"
862965,Emily the Criminal,"Desperate for income, Emily takes a shady gig buying goods with stolen credit cards supplied by a charismatic middleman named Youcef. Seduced by the quick cash and illicit thrills, they hatch a plan to take their business to the next level.",52,6.809,High risks come with even higher rewards.,97,2157673,2022-08-12,583,2000000,"['Crime', 'Drama', 'Thriller']","['Low Spark Films', 'Evil Hag Productions']"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",59,6.962,Mind Over Mayhem,109,205372791,2020-02-05,9595,75000000,"['Action', 'Crime']","['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']"
696806,The Adam Project,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",58,7.056,Past meets future.,106,0,2022-03-11,3751,116000000,"['Adventure', 'Science Fiction']","['Skydance', 'Maximum Effort', '21 Laps Entertainment']"
1105803,Snag,"An Australian lone wolf's quiet existence is shattered when he learns that the woman he once loved and thought was dead is alive and held captive by ruthless gangsters. Now, to take on this dangerous criminal organization, he must seek out allies and storm into a world of violence to rescue the love of his life in this gritty, modern day violent fairytale.",52,5.923,Love hurts... now & then.,87,0,2023-04-28,39,0,"['Action', 'Crime', 'Thriller']",[]
